itemId,userId,user_cat,rating,rating_group,item_cat,noise
97921,328,Benevolent,0.5,Wu,Strongly-preferred,1
97921,528,Benevolent,3.5,Su,Strongly-preferred,0
97921,562,Benevolent,4.5,Su,Strongly-preferred,0
97923,123,Benevolent,4.0,Su,Weakly-preferred,0
97923,292,Benevolent,2.0,Wu,Weakly-preferred,0
97938,47,Benevolent,3.5,Su,Strongly-preferred,0
97938,50,Benevolent,2.0,Wu,Strongly-preferred,1
97938,256,Benevolent,4.5,Su,Strongly-preferred,0
97938,352,Benevolent,4.0,Su,Strongly-preferred,0
97938,417,Benevolent,3.5,Su,Strongly-preferred,0
97938,509,Benevolent,3.5,Su,Strongly-preferred,0
97950,599,Variable,2.5,Au,Averagely-preferred,0
98083,111,Benevolent,5.0,Su,Strongly-preferred,0
98122,599,Variable,3.0,Su,Strongly-preferred,0
98124,596,Benevolent,3.5,Su,Strongly-preferred,0
98154,177,Benevolent,4.5,Su,Strongly-preferred,0
98203,111,Benevolent,1.5,Wu,Weakly-preferred,0
98243,154,Benevolent,5.0,Su,Strongly-preferred,0
98243,212,Benevolent,4.0,Su,Strongly-preferred,0
98243,525,Benevolent,3.0,Su,Strongly-preferred,0
98243,534,Benevolent,3.5,Su,Strongly-preferred,0
98243,606,Benevolent,3.0,Su,Strongly-preferred,0
98491,105,Benevolent,4.0,Su,Strongly-preferred,0
98499,610,Benevolent,3.0,Su,Strongly-preferred,0
98503,599,Variable,3.0,Su,Strongly-preferred,0
98809,68,Benevolent,4.5,Su,Strongly-preferred,0
98809,318,Benevolent,4.0,Su,Strongly-preferred,0
98809,380,Benevolent,5.0,Su,Strongly-preferred,0
98809,382,Benevolent,4.5,Su,Strongly-preferred,0
98809,439,Benevolent,3.5,Su,Strongly-preferred,0
98809,441,Benevolent,3.5,Su,Strongly-preferred,0
98809,509,Benevolent,3.5,Su,Strongly-preferred,0
98961,376,Benevolent,5.0,Su,Strongly-preferred,0
98961,380,Benevolent,4.0,Su,Strongly-preferred,0
98961,537,Benevolent,4.0,Su,Strongly-preferred,0
99005,448,Benevolent,1.5,Wu,Weakly-preferred,0
99007,122,Benevolent,3.5,Su,Strongly-preferred,0
99007,125,Benevolent,4.5,Su,Strongly-preferred,0
99007,495,Benevolent,4.5,Su,Strongly-preferred,0
99007,534,Benevolent,4.0,Su,Strongly-preferred,0
99007,562,Benevolent,4.0,Su,Strongly-preferred,0
99007,610,Benevolent,3.0,Su,Strongly-preferred,0
99087,483,Benevolent,3.0,Su,Strongly-preferred,0
99106,73,Benevolent,1.5,Wu,Weakly-preferred,0
99106,448,Benevolent,2.5,Au,Weakly-preferred,0
99112,177,Benevolent,3.5,Su,Averagely-preferred,0
99112,448,Benevolent,2.5,Au,Averagely-preferred,0
99114,2,Benevolent,3.5,Su,Strongly-preferred,0
99114,68,Benevolent,2.5,Au,Strongly-preferred,1
99114,177,Benevolent,3.5,Su,Strongly-preferred,0
99114,205,Benevolent,4.5,Su,Strongly-preferred,0
99114,233,Benevolent,3.5,Su,Strongly-preferred,0
99114,415,Benevolent,4.5,Su,Strongly-preferred,0
99114,459,Benevolent,5.0,Su,Strongly-preferred,0
99114,511,Benevolent,4.0,Su,Strongly-preferred,0
99117,111,Benevolent,3.0,Su,Strongly-preferred,0
99117,249,Benevolent,2.5,Au,Strongly-preferred,1
99117,534,Benevolent,4.5,Su,Strongly-preferred,0
99122,89,Benevolent,3.5,Su,Strongly-preferred,0
99149,567,Variable,2.5,Au,Averagely-preferred,0
99764,567,Variable,5.0,Su,Strongly-preferred,0
99813,599,Variable,3.0,Su,Strongly-preferred,0
99992,448,Benevolent,3.0,Su,Strongly-preferred,0
100390,306,Benevolent,3.5,Su,Strongly-preferred,0
100498,50,Benevolent,1.0,Wu,Weakly-preferred,0
100556,462,Benevolent,5.0,Su,Strongly-preferred,0
101025,448,Benevolent,2.5,Au,Averagely-preferred,0
101072,50,Benevolent,2.5,Au,Averagely-preferred,0
101088,610,Benevolent,3.5,Su,Strongly-preferred,0
101142,122,Benevolent,4.5,Su,Strongly-preferred,0
101142,249,Benevolent,3.5,Su,Strongly-preferred,0
101283,448,Benevolent,2.5,Au,Averagely-preferred,0
101360,448,Benevolent,1.5,Wu,Weakly-preferred,0
101362,561,Benevolent,2.0,Wu,Weakly-preferred,0
101415,448,Benevolent,1.5,Wu,Weakly-preferred,0
101525,41,Benevolent,3.0,Su,Strongly-preferred,0
101525,47,Benevolent,3.5,Su,Strongly-preferred,0
101525,599,Variable,3.0,Su,Strongly-preferred,0
101531,222,Benevolent,2.0,Wu,Weakly-preferred,0
101577,509,Benevolent,3.5,Su,Strongly-preferred,0
101741,610,Benevolent,3.5,Su,Strongly-preferred,0
101864,249,Benevolent,3.5,Su,Strongly-preferred,0
101864,292,Benevolent,4.0,Su,Strongly-preferred,0
101864,509,Benevolent,2.5,Au,Strongly-preferred,1
101864,534,Benevolent,4.0,Su,Strongly-preferred,0
101864,561,Benevolent,2.0,Wu,Strongly-preferred,1
101962,105,Benevolent,4.0,Su,Strongly-preferred,0
101962,509,Benevolent,3.0,Su,Strongly-preferred,0
101962,523,Benevolent,5.0,Su,Strongly-preferred,0
102025,448,Benevolent,0.5,Wu,Weakly-preferred,0
102033,448,Benevolent,3.0,Su,Strongly-preferred,0
102066,610,Benevolent,4.0,Su,Strongly-preferred,0
102088,567,Variable,2.0,Wu,Weakly-preferred,0
102123,62,Benevolent,4.0,Su,Strongly-preferred,0
102123,111,Benevolent,4.5,Su,Strongly-preferred,0
102123,184,Benevolent,3.5,Su,Strongly-preferred,0
102123,249,Benevolent,5.0,Su,Strongly-preferred,0
102123,292,Benevolent,1.5,Wu,Strongly-preferred,1
102123,298,Benevolent,1.5,Wu,Strongly-preferred,1
102123,610,Benevolent,4.0,Su,Strongly-preferred,0
102125,62,Benevolent,3.5,Su,Strongly-preferred,0
102125,318,Benevolent,3.0,Su,Strongly-preferred,0
102125,550,Critical,4.0,Su,Strongly-preferred,0
102125,586,Benevolent,4.5,Su,Strongly-preferred,0
102125,610,Benevolent,5.0,Su,Strongly-preferred,0
102165,448,Benevolent,2.0,Wu,Weakly-preferred,0
102194,560,Benevolent,4.0,Su,Strongly-preferred,0
102407,50,Benevolent,2.5,Au,Strongly-preferred,1
102407,73,Benevolent,3.5,Su,Strongly-preferred,0
102407,523,Benevolent,5.0,Su,Strongly-preferred,0
102407,560,Benevolent,3.0,Su,Strongly-preferred,0
102445,227,Benevolent,4.0,Su,Strongly-preferred,0
102445,256,Benevolent,4.0,Su,Strongly-preferred,0
102445,318,Benevolent,3.5,Su,Strongly-preferred,0
102445,352,Benevolent,4.5,Su,Strongly-preferred,0
102445,414,Benevolent,3.5,Su,Strongly-preferred,0
102445,462,Benevolent,2.0,Wu,Strongly-preferred,1
102445,525,Benevolent,2.5,Au,Strongly-preferred,1
102445,534,Benevolent,3.5,Su,Strongly-preferred,0
102445,561,Benevolent,3.5,Su,Strongly-preferred,0
102481,119,Benevolent,4.0,Su,Strongly-preferred,0
102684,380,Benevolent,4.0,Su,Strongly-preferred,0
102686,222,Benevolent,3.5,Su,Strongly-preferred,0
102686,495,Benevolent,3.0,Su,Strongly-preferred,0
102802,610,Benevolent,2.5,Au,Averagely-preferred,0
102880,448,Benevolent,1.5,Wu,Weakly-preferred,0
102903,119,Benevolent,5.0,Su,Strongly-preferred,0
102903,365,Benevolent,3.5,Su,Strongly-preferred,0
102903,424,Benevolent,1.5,Wu,Strongly-preferred,1
102993,21,Benevolent,2.0,Wu,Weakly-preferred,0
102993,298,Benevolent,3.0,Su,Weakly-preferred,0
103042,509,Benevolent,3.5,Su,Strongly-preferred,0
103048,414,Benevolent,4.0,Su,Strongly-preferred,0
103075,305,Benevolent,3.0,Su,Strongly-preferred,0
103085,610,Benevolent,3.0,Su,Strongly-preferred,0
103141,119,Benevolent,4.5,Su,Strongly-preferred,0
103141,249,Benevolent,4.0,Su,Strongly-preferred,0
103141,567,Variable,2.5,Au,Strongly-preferred,0
103210,184,Benevolent,2.0,Wu,Weakly-preferred,0
103228,50,Benevolent,2.0,Wu,Strongly-preferred,1
103228,298,Benevolent,3.5,Su,Strongly-preferred,0
103228,448,Benevolent,1.0,Wu,Strongly-preferred,1
103228,525,Benevolent,4.0,Su,Strongly-preferred,0
103228,610,Benevolent,4.5,Su,Strongly-preferred,0
103235,105,Benevolent,4.5,Su,Strongly-preferred,0
103249,15,Benevolent,3.5,Su,Strongly-preferred,0
103249,68,Benevolent,3.5,Su,Strongly-preferred,0
103249,73,Benevolent,4.0,Su,Strongly-preferred,0
103249,80,Benevolent,4.0,Su,Strongly-preferred,0
103249,318,Benevolent,3.5,Su,Strongly-preferred,0
103253,122,Benevolent,4.0,Su,Strongly-preferred,0
103253,256,Benevolent,3.5,Su,Strongly-preferred,0
103253,610,Benevolent,3.5,Su,Strongly-preferred,0
103335,50,Benevolent,1.5,Wu,Weakly-preferred,0
103335,249,Benevolent,4.5,Su,Weakly-preferred,0
103335,388,Benevolent,5.0,Su,Weakly-preferred,0
103335,567,Variable,0.5,Wu,Weakly-preferred,0
103339,305,Benevolent,4.0,Su,Weakly-preferred,0
103339,448,Benevolent,1.0,Wu,Weakly-preferred,0
103384,318,Benevolent,3.5,Su,Weakly-preferred,0
103384,448,Benevolent,1.0,Wu,Weakly-preferred,0
103384,567,Variable,1.5,Wu,Weakly-preferred,0
103688,362,Benevolent,4.0,Su,Strongly-preferred,0
103688,533,Benevolent,5.0,Su,Strongly-preferred,0
103688,610,Benevolent,4.0,Su,Strongly-preferred,0
103772,298,Benevolent,3.0,Su,Strongly-preferred,0
103772,365,Benevolent,3.0,Su,Strongly-preferred,0
103772,596,Benevolent,2.5,Au,Strongly-preferred,1
103772,610,Benevolent,4.0,Su,Strongly-preferred,0
103801,21,Benevolent,0.5,Wu,Weakly-preferred,0
103865,448,Benevolent,2.0,Wu,Weakly-preferred,0
103883,21,Benevolent,3.5,Su,Strongly-preferred,0
103883,564,Benevolent,4.5,Su,Strongly-preferred,0
103980,249,Benevolent,4.5,Su,Strongly-preferred,0
103980,298,Benevolent,3.0,Su,Strongly-preferred,0
104074,567,Variable,0.5,Wu,Weakly-preferred,0
104076,382,Benevolent,2.0,Wu,Weakly-preferred,0
104078,448,Benevolent,4.0,Su,Strongly-preferred,0
104129,534,Benevolent,4.5,Su,Strongly-preferred,0
104211,89,Benevolent,2.5,Au,Strongly-preferred,1
104211,249,Benevolent,3.5,Su,Strongly-preferred,0
104211,306,Benevolent,4.0,Su,Strongly-preferred,0
104211,352,Benevolent,4.0,Su,Strongly-preferred,0
104211,448,Benevolent,2.5,Au,Strongly-preferred,1
104211,462,Benevolent,4.0,Su,Strongly-preferred,0
104211,495,Benevolent,4.5,Su,Strongly-preferred,0
104211,514,Benevolent,4.0,Su,Strongly-preferred,0
104218,341,Benevolent,3.0,Su,Strongly-preferred,0
104241,380,Benevolent,4.0,Su,Strongly-preferred,0
104241,448,Benevolent,3.0,Su,Strongly-preferred,0
104241,610,Benevolent,3.0,Su,Strongly-preferred,0
104243,380,Benevolent,3.5,Su,Strongly-preferred,0
104303,222,Benevolent,1.5,Wu,Weakly-preferred,0
104374,62,Benevolent,4.5,Su,Strongly-preferred,0
104374,105,Benevolent,5.0,Su,Strongly-preferred,0
104374,249,Benevolent,4.5,Su,Strongly-preferred,0
104374,298,Benevolent,2.5,Au,Strongly-preferred,1
104374,414,Benevolent,4.0,Su,Strongly-preferred,0
104374,564,Benevolent,4.0,Su,Strongly-preferred,0
104644,111,Benevolent,0.5,Wu,Weakly-preferred,0
104760,448,Benevolent,1.0,Wu,Weakly-preferred,0
104780,105,Benevolent,5.0,Su,Strongly-preferred,0
104841,177,Benevolent,3.0,Su,Strongly-preferred,0
104841,241,Benevolent,4.5,Su,Strongly-preferred,0
104841,305,Benevolent,3.0,Su,Strongly-preferred,0
104841,414,Benevolent,5.0,Su,Strongly-preferred,0
104841,483,Benevolent,5.0,Su,Strongly-preferred,0
104841,514,Benevolent,3.0,Su,Strongly-preferred,0
104841,599,Variable,3.0,Su,Strongly-preferred,0
104879,62,Benevolent,3.0,Su,Strongly-preferred,0
104879,317,Benevolent,5.0,Su,Strongly-preferred,0
104879,339,Benevolent,4.5,Su,Strongly-preferred,0
104879,352,Benevolent,5.0,Su,Strongly-preferred,0
104879,365,Benevolent,2.0,Wu,Strongly-preferred,1
104879,424,Benevolent,5.0,Su,Strongly-preferred,0
104913,50,Benevolent,2.5,Au,Strongly-preferred,1
104913,205,Benevolent,3.0,Su,Strongly-preferred,0
104913,380,Benevolent,5.0,Su,Strongly-preferred,0
104925,111,Benevolent,5.0,Su,Strongly-preferred,0
104944,567,Variable,3.5,Su,Strongly-preferred,0
105037,298,Benevolent,2.0,Wu,Weakly-preferred,0
105197,318,Benevolent,3.5,Su,Strongly-preferred,0
105211,448,Benevolent,3.5,Su,Strongly-preferred,0
105213,21,Benevolent,2.0,Wu,Strongly-preferred,1
105213,125,Benevolent,4.5,Su,Strongly-preferred,0
105213,249,Benevolent,4.0,Su,Strongly-preferred,0
105213,365,Benevolent,3.5,Su,Strongly-preferred,0
105213,560,Benevolent,2.5,Au,Strongly-preferred,1
105250,50,Benevolent,3.5,Su,Strongly-preferred,0
105250,318,Benevolent,4.0,Su,Strongly-preferred,0
105254,448,Benevolent,3.0,Su,Strongly-preferred,0
105351,448,Benevolent,1.5,Wu,Weakly-preferred,0
105355,305,Benevolent,2.5,Au,Averagely-preferred,0
105504,279,Benevolent,3.0,Su,Strongly-preferred,0
105504,339,Benevolent,4.5,Su,Strongly-preferred,0
105504,414,Benevolent,4.0,Su,Strongly-preferred,0
105504,462,Benevolent,4.0,Su,Strongly-preferred,0
105504,610,Benevolent,3.0,Su,Strongly-preferred,0
105585,380,Benevolent,3.0,Su,Strongly-preferred,0
105731,380,Benevolent,3.0,Su,Strongly-preferred,0
105801,610,Benevolent,3.0,Su,Strongly-preferred,0
105835,462,Benevolent,4.0,Su,Strongly-preferred,0
105844,21,Benevolent,2.0,Wu,Variably-preferred,0
105844,153,Variable,4.0,Su,Variably-preferred,0
105844,298,Benevolent,2.5,Au,Variably-preferred,0
105954,448,Benevolent,3.0,Su,Strongly-preferred,0
106002,561,Benevolent,2.5,Au,Averagely-preferred,0
106002,610,Benevolent,3.5,Su,Averagely-preferred,0
106100,249,Benevolent,5.0,Su,Strongly-preferred,0
106100,495,Benevolent,5.0,Su,Strongly-preferred,0
106100,563,Benevolent,3.5,Su,Strongly-preferred,0
106330,564,Benevolent,2.0,Wu,Weakly-preferred,0
106487,18,Benevolent,4.0,Su,Strongly-preferred,0
106487,68,Benevolent,4.0,Su,Strongly-preferred,0
106487,177,Benevolent,4.0,Su,Strongly-preferred,0
106487,248,Benevolent,3.0,Su,Strongly-preferred,0
106487,249,Benevolent,4.5,Su,Strongly-preferred,0
106487,292,Benevolent,4.5,Su,Strongly-preferred,0
106487,475,Benevolent,4.5,Su,Strongly-preferred,0
106487,586,Benevolent,3.5,Su,Strongly-preferred,0
106489,18,Benevolent,3.5,Su,Strongly-preferred,0
106489,139,Variable,4.0,Su,Strongly-preferred,0
106489,291,Benevolent,4.0,Su,Strongly-preferred,0
106489,298,Benevolent,3.5,Su,Strongly-preferred,0
106489,318,Benevolent,3.5,Su,Strongly-preferred,0
106489,331,Benevolent,4.0,Su,Strongly-preferred,0
106489,586,Benevolent,5.0,Su,Strongly-preferred,0
106491,21,Benevolent,3.5,Su,Weakly-preferred,0
106491,298,Benevolent,1.0,Wu,Weakly-preferred,0
106642,393,Benevolent,5.0,Su,Strongly-preferred,0
106648,318,Benevolent,3.0,Su,Strongly-preferred,0
106696,143,Benevolent,4.0,Su,Strongly-preferred,0
106696,177,Benevolent,5.0,Su,Strongly-preferred,0
106696,241,Benevolent,4.0,Su,Strongly-preferred,0
106696,525,Benevolent,3.5,Su,Strongly-preferred,0
106766,418,Benevolent,4.5,Su,Strongly-preferred,0
106766,567,Variable,4.0,Su,Strongly-preferred,0
106782,10,Benevolent,1.0,Wu,Strongly-preferred,1
106782,114,Benevolent,4.5,Su,Strongly-preferred,0
106782,119,Benevolent,4.5,Su,Strongly-preferred,0
106782,139,Variable,0.5,Wu,Strongly-preferred,0
106782,249,Benevolent,5.0,Su,Strongly-preferred,0
106782,298,Benevolent,3.0,Su,Strongly-preferred,0
106782,528,Benevolent,4.0,Su,Strongly-preferred,0
106839,448,Benevolent,3.5,Su,Strongly-preferred,0
106916,249,Benevolent,4.0,Su,Strongly-preferred,0
106916,298,Benevolent,3.5,Su,Strongly-preferred,0
106916,495,Benevolent,4.5,Su,Strongly-preferred,0
106918,105,Benevolent,4.0,Su,Strongly-preferred,0
106918,111,Benevolent,4.0,Su,Strongly-preferred,0
106918,318,Benevolent,4.0,Su,Strongly-preferred,0
106918,509,Benevolent,3.0,Su,Strongly-preferred,0
106918,564,Benevolent,3.5,Su,Strongly-preferred,0
106920,105,Benevolent,5.0,Su,Strongly-preferred,0
106920,153,Variable,4.0,Su,Strongly-preferred,0
106920,249,Benevolent,5.0,Su,Strongly-preferred,0
106920,526,Benevolent,4.0,Su,Strongly-preferred,0
107069,610,Benevolent,3.5,Su,Strongly-preferred,0
107141,563,Benevolent,4.0,Su,Strongly-preferred,0
107159,105,Benevolent,4.0,Su,Strongly-preferred,0
107314,212,Benevolent,3.5,Su,Averagely-preferred,0
107314,305,Benevolent,2.5,Au,Averagely-preferred,0
107348,424,Benevolent,3.0,Su,Strongly-preferred,0
107406,249,Benevolent,4.5,Su,Strongly-preferred,0
107406,279,Benevolent,3.0,Su,Strongly-preferred,0
107406,352,Benevolent,4.5,Su,Strongly-preferred,0
107406,599,Variable,3.5,Su,Strongly-preferred,0
107565,50,Benevolent,1.5,Wu,Weakly-preferred,0
107723,380,Benevolent,3.0,Su,Strongly-preferred,0
107951,89,Benevolent,5.0,Su,Strongly-preferred,0
107962,448,Benevolent,2.0,Wu,Weakly-preferred,0
107997,365,Benevolent,1.5,Wu,Weakly-preferred,0
108090,599,Variable,3.5,Su,Strongly-preferred,0
108156,21,Benevolent,3.0,Su,Strongly-preferred,0
108156,564,Benevolent,4.0,Su,Strongly-preferred,0
108190,534,Benevolent,2.0,Wu,Weakly-preferred,0
108727,105,Benevolent,4.5,Su,Strongly-preferred,0
108727,125,Benevolent,4.0,Su,Strongly-preferred,0
108729,62,Benevolent,4.0,Su,Strongly-preferred,0
108928,318,Benevolent,3.0,Su,Averagely-preferred,0
108928,448,Benevolent,2.5,Au,Averagely-preferred,0
108932,125,Benevolent,3.0,Su,Strongly-preferred,0
108932,534,Benevolent,4.0,Su,Strongly-preferred,0
109042,249,Benevolent,2.5,Au,Averagely-preferred,0
109183,448,Benevolent,2.0,Wu,Weakly-preferred,0
109282,111,Benevolent,3.0,Su,Strongly-preferred,0
109295,448,Benevolent,2.0,Wu,Weakly-preferred,0
109313,560,Benevolent,4.0,Su,Strongly-preferred,0
109372,564,Benevolent,3.0,Su,Strongly-preferred,0
109374,10,Benevolent,0.5,Wu,Strongly-preferred,1
109374,15,Benevolent,2.0,Wu,Strongly-preferred,1
109374,141,Benevolent,5.0,Su,Strongly-preferred,0
109374,184,Benevolent,4.5,Su,Strongly-preferred,0
109374,212,Benevolent,4.0,Su,Strongly-preferred,0
109374,227,Benevolent,5.0,Su,Strongly-preferred,0
109374,256,Benevolent,3.0,Su,Strongly-preferred,0
109374,298,Benevolent,3.5,Su,Strongly-preferred,0
109374,407,Benevolent,3.5,Su,Strongly-preferred,0
109374,414,Benevolent,4.0,Su,Strongly-preferred,0
109374,610,Benevolent,4.5,Su,Strongly-preferred,0
109487,21,Benevolent,3.0,Su,Strongly-preferred,0
109487,49,Benevolent,4.5,Su,Strongly-preferred,0
109487,62,Benevolent,5.0,Su,Strongly-preferred,0
109487,65,Benevolent,4.5,Su,Strongly-preferred,0
109487,112,Benevolent,5.0,Su,Strongly-preferred,0
109487,141,Benevolent,5.0,Su,Strongly-preferred,0
109487,196,Benevolent,3.5,Su,Strongly-preferred,0
109487,279,Benevolent,5.0,Su,Strongly-preferred,0
109487,300,Benevolent,5.0,Su,Strongly-preferred,0
109487,323,Benevolent,3.5,Su,Strongly-preferred,0
109487,366,Benevolent,5.0,Su,Strongly-preferred,0
109487,414,Benevolent,4.5,Su,Strongly-preferred,0
109487,448,Benevolent,3.0,Su,Strongly-preferred,0
109487,475,Benevolent,4.0,Su,Strongly-preferred,0
109487,511,Benevolent,4.5,Su,Strongly-preferred,0
109487,525,Benevolent,4.0,Su,Strongly-preferred,0
109487,601,Benevolent,5.0,Su,Strongly-preferred,0
109576,21,Benevolent,2.5,Au,Averagely-preferred,0
109673,298,Benevolent,0.5,Wu,Weakly-preferred,0
109673,448,Benevolent,1.5,Wu,Weakly-preferred,0
109723,21,Benevolent,3.5,Su,Strongly-preferred,0
109848,184,Benevolent,1.5,Wu,Weakly-preferred,0
109853,448,Benevolent,2.0,Wu,Weakly-preferred,0
109895,298,Benevolent,0.5,Wu,Weakly-preferred,0
110102,63,Benevolent,4.0,Su,Strongly-preferred,0
110102,73,Benevolent,5.0,Su,Strongly-preferred,0
110102,139,Variable,2.5,Au,Strongly-preferred,0
110102,298,Benevolent,3.0,Su,Strongly-preferred,0
110102,318,Benevolent,3.5,Su,Strongly-preferred,0
110102,323,Benevolent,1.5,Wu,Strongly-preferred,1
110102,509,Benevolent,3.5,Su,Strongly-preferred,0
110102,525,Benevolent,4.0,Su,Strongly-preferred,0
110102,567,Variable,3.5,Su,Strongly-preferred,0
110130,586,Benevolent,4.0,Su,Strongly-preferred,0
110286,610,Benevolent,3.5,Su,Strongly-preferred,0
110501,279,Benevolent,3.0,Su,Strongly-preferred,0
110501,380,Benevolent,4.0,Su,Strongly-preferred,0
110501,610,Benevolent,5.0,Su,Strongly-preferred,0
110553,448,Benevolent,2.5,Au,Averagely-preferred,0
110586,105,Benevolent,4.0,Su,Strongly-preferred,0
110669,408,Benevolent,3.5,Su,Strongly-preferred,0
110730,119,Benevolent,4.0,Su,Strongly-preferred,0
110771,563,Benevolent,3.0,Su,Strongly-preferred,0
111320,73,Benevolent,1.5,Wu,Weakly-preferred,0
111360,105,Benevolent,3.5,Su,Weakly-preferred,0
111360,292,Benevolent,2.0,Wu,Weakly-preferred,0
111360,567,Variable,1.0,Wu,Weakly-preferred,0
111362,21,Benevolent,3.5,Su,Strongly-preferred,0
111362,73,Benevolent,5.0,Su,Strongly-preferred,0
111362,380,Benevolent,5.0,Su,Strongly-preferred,0
111362,448,Benevolent,3.0,Su,Strongly-preferred,0
111362,475,Benevolent,4.5,Su,Strongly-preferred,0
111362,573,Benevolent,5.0,Su,Strongly-preferred,0
111364,414,Benevolent,3.0,Su,Strongly-preferred,0
111364,495,Benevolent,3.5,Su,Strongly-preferred,0
111364,561,Benevolent,4.0,Su,Strongly-preferred,0
111443,323,Benevolent,2.5,Au,Averagely-preferred,0
111443,344,Benevolent,3.0,Su,Averagely-preferred,0
111617,89,Benevolent,3.5,Su,Strongly-preferred,0
111617,341,Benevolent,4.5,Su,Strongly-preferred,0
111622,105,Benevolent,4.0,Su,Strongly-preferred,0
111659,41,Benevolent,1.0,Wu,Strongly-preferred,1
111659,509,Benevolent,3.5,Su,Strongly-preferred,0
111659,563,Benevolent,3.5,Su,Strongly-preferred,0
111743,125,Benevolent,4.0,Su,Strongly-preferred,0
111743,298,Benevolent,0.5,Wu,Strongly-preferred,1
111743,448,Benevolent,3.5,Su,Strongly-preferred,0
111759,15,Benevolent,4.5,Su,Strongly-preferred,0
111759,18,Benevolent,3.5,Su,Strongly-preferred,0
111759,24,Benevolent,3.5,Su,Strongly-preferred,0
111759,123,Benevolent,4.5,Su,Strongly-preferred,0
111759,408,Benevolent,5.0,Su,Strongly-preferred,0
111759,448,Benevolent,3.5,Su,Strongly-preferred,0
111759,596,Benevolent,4.0,Su,Strongly-preferred,0
111759,610,Benevolent,4.0,Su,Strongly-preferred,0
111781,63,Benevolent,5.0,Su,Strongly-preferred,0
111781,567,Variable,2.5,Au,Strongly-preferred,0
111781,586,Benevolent,4.5,Su,Strongly-preferred,0
111795,448,Benevolent,3.0,Su,Strongly-preferred,0
111921,47,Benevolent,3.5,Su,Strongly-preferred,0
111921,73,Benevolent,3.5,Su,Strongly-preferred,0
111921,414,Benevolent,3.5,Su,Strongly-preferred,0
112138,89,Benevolent,3.0,Su,Strongly-preferred,0
112138,272,Benevolent,4.0,Su,Strongly-preferred,0
112138,448,Benevolent,4.0,Su,Strongly-preferred,0
112138,509,Benevolent,3.0,Su,Strongly-preferred,0
112175,551,Benevolent,3.5,Su,Strongly-preferred,0
112183,68,Benevolent,1.5,Wu,Weakly-preferred,0
112183,279,Benevolent,4.5,Su,Weakly-preferred,0
112183,551,Benevolent,0.5,Wu,Weakly-preferred,0
112290,323,Benevolent,3.5,Su,Strongly-preferred,0
112290,448,Benevolent,3.5,Su,Strongly-preferred,0
112290,567,Variable,0.5,Wu,Strongly-preferred,0
112421,105,Benevolent,4.5,Su,Strongly-preferred,0
112454,153,Variable,3.5,Su,Strongly-preferred,0
112497,111,Benevolent,3.0,Su,Strongly-preferred,0
112515,122,Benevolent,4.5,Su,Strongly-preferred,0
112552,2,Benevolent,4.0,Su,Strongly-preferred,0
112552,105,Benevolent,4.0,Su,Strongly-preferred,0
112552,125,Benevolent,4.0,Su,Strongly-preferred,0
112552,279,Benevolent,3.5,Su,Strongly-preferred,0
112552,298,Benevolent,3.5,Su,Strongly-preferred,0
112552,300,Benevolent,4.5,Su,Strongly-preferred,0
112552,487,Benevolent,3.0,Su,Strongly-preferred,0
112552,563,Benevolent,4.5,Su,Strongly-preferred,0
112556,15,Benevolent,4.5,Su,Strongly-preferred,0
112556,105,Benevolent,4.0,Su,Strongly-preferred,0
112556,249,Benevolent,5.0,Su,Strongly-preferred,0
112556,298,Benevolent,3.0,Su,Strongly-preferred,0
112556,317,Benevolent,3.0,Su,Strongly-preferred,0
112556,352,Benevolent,4.0,Su,Strongly-preferred,0
112556,407,Benevolent,5.0,Su,Strongly-preferred,0
112556,495,Benevolent,5.0,Su,Strongly-preferred,0
112556,497,Benevolent,3.5,Su,Strongly-preferred,0
112580,534,Benevolent,4.0,Su,Strongly-preferred,0
112623,256,Benevolent,4.0,Su,Strongly-preferred,0
112623,380,Benevolent,5.0,Su,Strongly-preferred,0
112623,414,Benevolent,4.0,Su,Strongly-preferred,0
112623,534,Benevolent,1.5,Wu,Strongly-preferred,1
112623,561,Benevolent,3.5,Su,Strongly-preferred,0
112727,610,Benevolent,3.0,Su,Strongly-preferred,0
112788,305,Benevolent,3.5,Su,Strongly-preferred,0
112818,448,Benevolent,2.0,Wu,Weakly-preferred,0
112818,534,Benevolent,3.5,Su,Weakly-preferred,0
112852,18,Benevolent,4.5,Su,Strongly-preferred,0
112852,105,Benevolent,4.0,Su,Strongly-preferred,0
112852,122,Benevolent,4.0,Su,Strongly-preferred,0
112852,298,Benevolent,4.0,Su,Strongly-preferred,0
112852,305,Benevolent,4.5,Su,Strongly-preferred,0
112852,414,Benevolent,4.0,Su,Strongly-preferred,0
112852,448,Benevolent,3.5,Su,Strongly-preferred,0
112852,475,Benevolent,4.5,Su,Strongly-preferred,0
112852,509,Benevolent,4.0,Su,Strongly-preferred,0
112852,551,Benevolent,3.0,Su,Strongly-preferred,0
112852,573,Benevolent,4.5,Su,Strongly-preferred,0
112852,599,Variable,3.5,Su,Strongly-preferred,0
112852,601,Benevolent,4.0,Su,Strongly-preferred,0
112897,305,Benevolent,4.0,Su,Strongly-preferred,0
112897,534,Benevolent,4.0,Su,Strongly-preferred,0
113159,610,Benevolent,3.5,Su,Strongly-preferred,0
113225,448,Benevolent,3.0,Su,Strongly-preferred,0
